player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Brian Leonard,3668,FB,16,STR,38,30,78.9,183,0,63.7,56.4,69.1,66.2,63.0,6.1,170,5.7,16,8,4,2,0,2,64.8,0,0
Visanthe Shiancoe,1406,TE,16,MIN,38,27,71.1,324,1,55.7,51.9,66.2,76.1,48.8,12.0,121,4.5,79,11,2,2,0,2,83.7,8,0
Vernand Morency,2290,HB,13,GB,37,30,81.1,199,0,71.9,72.6,77.3,57.7,88.0,6.6,232,7.7,18,9,1,0,1,4,89.1,1,0
J.J. Arrington,2261,HB,16,ARZ,37,29,78.4,241,1,57.9,62.5,59.5,81.8,73.7,8.3,287,9.9,32,10,3,1,0,4,91.6,1,0
Troy Williamson,2224,WR,11,MIN,37,18,48.6,236,1,65.6,63.7,28.6,74.9,,13.1,50,2.8,60,9,5,0,0,1,78.2,1,0
DeShaun Foster,1041,HB,16,CAR,37,25,67.6,188,1,50.7,39.5,43.1,27.0,57.3,7.5,193,7.7,23,7,4,0,2,6,88.6,2,0
Devin Hester,3002,WR,15,CHI,37,21,56.8,299,2,68.2,70.0,39.1,77.0,,14.2,138,6.6,81,12,4,2,0,5,78.5,2,0
Samie Parker,1826,WR,15,KC,37,25,67.6,293,2,58.3,58.1,74.2,76.2,62.3,11.7,82,3.3,24,15,1,1,0,3,98.1,0,0
Larry Johnson,1343,HB,8,KC,37,30,81.1,186,1,57.2,62.6,67.3,81.5,39.3,6.2,256,8.5,30,9,3,1,0,4,85.4,3,0
Sam Hurd,3362,WR,16,DAL,36,19,52.8,314,1,64.9,63.6,84.1,74.6,,16.5,99,5.2,51,17,0,1,0,2,80.1,1,0
Ben Utecht,2199,TE,14,IND,36,31,86.1,364,1,72.4,73.9,88.0,17.6,58.1,11.7,169,5.5,30,21,0,1,3,1,106.5,4,0
Jerheme Urban,1709,WR,10,ARZ,36,22,61.1,329,2,58.7,60.9,40.4,75.1,65.4,15.0,79,3.6,42,16,4,2,0,1,86.5,1,0
Chris Henry,2300,WR,8,CIN,36,21,58.3,343,2,65.6,65.6,29.7,74.6,,16.3,47,2.2,52,14,5,1,0,3,97.3,0,0
Jamal Lewis,583,HB,14,CLV,36,30,83.3,248,2,60.1,65.8,77.8,67.7,56.7,8.3,236,7.9,34,9,1,1,0,4,102.3,2,0
Brandon Jacobs,2327,HB,11,NYG,35,23,65.7,174,2,63.3,28.6,27.5,32.8,77.9,7.6,189,8.2,34,7,9,0,1,6,96.6,0,0
Jerious Norwood,3024,HB,15,ATL,35,28,80.0,277,0,76.6,65.8,69.1,89.2,81.3,9.9,309,11.0,46,12,2,0,0,4,99.6,0,0
Lorenzo Booker,3687,HB,7,MIA,35,28,80.0,237,0,72.0,83.2,67.3,81.9,74.8,8.5,215,7.7,22,13,2,0,0,4,94.9,0,0
Michael Clayton,1736,WR,14,TB,35,22,62.9,301,0,58.8,55.9,29.9,26.7,,13.7,128,5.8,39,14,5,0,1,3,90.3,0,0
Michael Gaines,1946,TE,15,BUF,35,25,71.4,215,2,71.8,67.9,29.4,75.5,72.0,8.6,175,7.0,20,13,6,0,0,5,106.3,4,0
Devard Darling,1803,WR,13,BLT,35,18,51.4,326,3,65.2,64.5,33.8,74.1,,18.1,89,4.9,53,16,4,2,0,3,88.5,0,0
Jason Wright,2212,HB,16,CLV,35,24,68.6,233,0,71.2,64.3,73.5,59.3,80.2,9.7,196,8.2,23,14,1,2,0,4,63.2,0,0
Marcus Pollard,151,TE,14,SEA,35,28,80.0,273,2,65.7,64.3,56.4,76.2,71.9,9.8,136,4.9,22,15,3,1,0,1,106.3,3,0
Jesse Chatman,2861,HB,12,MIA,34,27,79.4,161,0,76.7,61.9,66.3,73.0,72.0,6.0,138,5.1,22,8,2,0,1,6,86.4,0,0
Ryan Grant,2609,HB,14,GB,34,30,88.2,145,0,72.9,60.8,78.4,80.1,69.7,4.8,188,6.3,21,8,1,0,1,1,84.4,0,0
DeAngelo Williams,2972,HB,16,CAR,34,23,67.6,159,1,66.3,33.5,40.0,75.1,74.8,6.9,208,9.0,30,6,4,0,1,2,87.7,1,0
Leonard Pope,3017,TE,13,ARZ,34,23,67.6,238,5,58.9,63.0,41.7,25.6,71.4,10.3,78,3.4,31,13,3,3,1,1,90.4,9,0
Brandon Jones,2313,WR,8,TEN,34,21,61.8,248,2,68.2,68.0,49.1,25.7,,11.8,72,3.4,35,11,3,0,1,3,103.6,1,0
Robert Royal,1151,TE,16,BUF,34,25,73.5,248,3,54.7,50.4,86.5,19.6,65.8,9.9,157,6.3,28,10,0,0,2,1,123.2,4,1
Koren Robinson,2864,WR,9,GB,34,21,61.8,241,1,74.0,70.8,60.7,75.2,,11.5,124,5.9,43,11,2,3,0,3,56.1,0,0
Jason Avant,3054,WR,15,PHI,33,23,69.7,267,2,74.3,72.8,73.7,75.6,,11.6,53,2.3,31,15,1,2,0,2,88.8,1,0
Justin Griffith,1433,FB,16,OAK,33,26,78.8,165,1,69.9,54.6,64.5,77.7,81.3,6.3,128,4.9,29,7,1,0,0,6,97.6,3,1
Lamont Jordan,819,HB,12,OAK,33,27,81.8,245,0,57.3,67.9,68.0,72.7,54.1,9.1,268,9.9,27,11,2,0,0,4,97.6,0,0
Edgerrin James,439,HB,16,ARZ,33,24,72.7,208,0,61.1,41.9,34.7,54.6,71.1,8.7,206,8.6,26,10,5,0,1,7,89.0,2,0
Michael Pittman,382,HB,10,TB,33,26,78.8,191,0,58.9,55.7,64.3,61.0,73.7,7.3,165,6.3,16,11,2,0,1,1,90.8,1,1
Sinorice Moss,2989,WR,13,NYG,33,21,63.6,225,0,58.2,58.1,71.3,75.0,,10.7,72,3.4,20,12,1,0,1,3,83.5,1,0
Marvin Harrison,162,WR,5,IND,32,20,62.5,247,1,79.4,80.3,83.6,74.4,,12.4,39,2.0,42,12,0,0,0,0,96.7,0,0
Vonta Leach,2100,FB,16,HST,32,25,78.1,108,2,64.0,30.4,52.9,19.8,71.6,4.3,89,3.6,15,7,3,0,2,2,101.6,0,0
Keenan McCardell,19,WR,9,WAS,31,22,71.0,256,1,73.4,73.4,60.5,74.9,,11.6,53,2.4,32,16,2,0,0,2,106.4,0,0
Bubba Franks,592,TE,8,GB,31,18,58.1,132,3,72.2,66.7,69.0,73.9,78.6,7.3,47,2.6,24,7,2,1,0,1,87.0,0,0
Todd Heap,801,TE,6,BLT,31,23,74.2,239,1,79.3,84.0,73.5,75.3,82.2,10.4,78,3.4,37,14,1,3,0,1,67.2,2,0
Justin Fargas,1410,HB,14,OAK,31,23,74.2,188,0,66.1,46.6,35.0,70.4,68.4,8.2,196,8.5,17,11,3,1,0,3,75.7,0,0
Musa Smith,1392,HB,16,BLT,31,27,87.1,192,0,62.8,66.4,76.0,62.8,74.8,7.1,191,7.1,29,8,1,0,0,4,92.5,1,1
Thomas Jones,585,HB,16,NYJ,30,28,93.3,217,1,66.0,65.6,76.8,69.1,84.2,7.8,236,8.4,25,8,0,0,0,2,107.9,1,0
Cedrick Wilson,901,WR,16,PIT,30,18,60.0,207,1,64.1,63.2,56.1,74.7,,11.5,44,2.4,18,13,1,2,0,0,64.2,1,0
Daniel Graham,1028,TE,15,DEN,30,24,80.0,246,2,69.4,56.4,63.2,75.5,52.0,10.3,105,4.4,28,13,1,0,0,0,123.1,6,0
Maurice Morris,1061,HB,14,SEA,30,23,76.7,213,1,58.6,59.6,73.6,74.4,77.8,9.3,174,7.6,34,8,1,0,0,3,106.7,0,0
Ladell Betts,1063,HB,16,WAS,30,22,73.3,179,1,59.9,67.4,60.5,67.0,71.1,8.1,208,9.5,28,7,2,0,0,4,99.2,0,0
Rashied Davis,2554,WR,16,CHI,30,17,56.7,165,0,50.1,49.4,30.0,73.6,,9.7,61,3.6,36,8,4,1,0,3,58.3,0,0
Craig Davis,3646,WR,13,SD,30,20,66.7,188,1,63.7,61.2,58.6,75.5,,9.4,78,3.9,18,12,2,2,0,2,67.1,0,0
LenDale White,2990,HB,16,TEN,29,20,69.0,114,0,58.2,48.0,58.1,47.1,77.2,5.7,131,6.6,15,7,2,1,0,1,61.6,0,0
Antonio Chatman,946,WR,12,CIN,28,19,67.9,149,1,65.5,67.1,56.9,74.5,,7.8,71,3.7,15,9,2,1,0,0,77.8,1,0
Ruvell Martin,2111,WR,15,GB,28,16,57.1,242,4,63.0,60.3,53.3,26.3,,15.1,65,4.1,36,15,2,0,1,1,125.3,0,0
Kolby Smith,3764,HB,9,KC,28,22,78.6,153,0,63.0,46.9,50.4,89.3,65.7,7.0,155,7.0,21,6,4,0,0,3,89.4,1,0
Ben Obomanu,3194,WR,13,SEA,28,12,42.9,180,1,61.1,60.5,34.1,72.3,,15.0,53,4.4,30,9,3,1,0,1,61.6,0,0
Fred Jackson,3368,HB,8,BUF,28,22,78.6,190,0,83.1,89.6,85.7,85.3,66.5,8.6,210,9.5,54,7,0,0,0,4,94.9,1,1
Willie Parker,2142,HB,15,PIT,27,23,85.2,164,0,54.4,54.6,62.6,59.7,73.9,7.1,138,6.0,22,7,2,0,0,4,92.0,1,0
Sean McHugh,1955,TE,15,DET,27,17,63.0,252,0,66.1,67.4,54.5,73.6,67.0,14.8,150,8.8,46,13,2,0,0,1,93.4,2,0
Reggie Kelly,468,TE,15,CIN,26,20,76.9,211,0,66.2,43.9,70.5,74.4,81.9,10.6,46,2.3,26,7,1,0,0,1,100.0,4,0
Cedric Benson,2221,HB,11,CHI,26,17,65.4,123,0,42.5,37.1,28.8,53.2,58.0,7.2,134,7.9,19,5,5,0,0,4,76.3,0,0
Bryan Fletcher,1184,TE,12,IND,26,18,69.2,143,0,62.0,62.0,83.6,74.4,58.3,7.9,44,2.4,21,10,0,1,0,1,66.7,3,0
Ashley Lelie,1026,WR,13,SF,25,10,40.0,115,0,47.4,48.0,58.9,19.8,,11.5,23,2.3,47,4,1,1,1,0,37.9,2,1
Julius Jones,1764,HB,16,DAL,25,23,92.0,203,0,64.3,71.7,74.2,90.4,72.1,8.8,222,9.7,24,10,1,0,0,7,100.5,0,0
Najeh Davenport,1131,HB,15,PIT,25,17,68.0,152,2,68.1,45.0,27.9,88.6,79.5,8.9,99,5.8,32,5,6,0,0,3,110.8,1,0
Eddie Kennison,161,WR,7,KC,25,13,52.0,101,0,55.4,56.4,64.4,73.5,,7.8,26,2.0,18,6,1,4,0,1,22.7,1,0
Will Heller,1623,TE,15,SEA,24,13,54.2,82,3,52.4,39.9,34.3,72.3,78.7,6.3,45,3.5,25,5,4,0,0,0,101.0,1,0
Glenn Martinez,2112,WR,12,DEN,24,15,62.5,175,0,53.9,54.8,49.8,72.7,65.7,11.7,40,2.7,23,9,2,0,0,1,84.5,3,0
Marshawn Lynch,3628,HB,13,BUF,24,18,75.0,186,0,79.8,62.7,70.3,75.7,55.3,10.3,209,11.6,30,10,1,0,1,5,96.9,1,0
Lawrence Vickers,3125,FB,16,CLV,23,13,56.5,91,2,60.1,30.0,26.4,77.8,47.2,7.0,75,5.8,25,7,6,0,0,2,94.7,0,0
Jacoby Jones,3689,WR,14,HST,23,15,65.2,149,0,62.3,61.0,65.9,23.8,,9.9,50,3.3,26,9,1,1,1,1,65.3,0,0
Shaun Alexander,597,HB,13,SEA,23,14,60.9,76,1,48.5,29.8,27.3,67.5,44.7,5.4,79,5.6,18,4,6,0,0,2,81.1,0,0
Aaron Moorehead,1665,WR,6,IND,23,8,34.8,65,0,52.9,49.6,28.8,70.1,,8.1,10,1.3,16,4,3,3,0,0,4.0,0,0
Michael Sellers,432,FB,14,WAS,22,17,77.3,117,1,51.9,49.7,41.9,49.2,67.1,6.9,73,4.3,24,7,3,0,1,5,103.8,3,0
Adrian Peterson,3623,HB,14,MIN,22,19,86.4,268,1,91.2,66.5,44.9,52.0,54.5,14.1,289,15.2,60,13,3,0,0,6,132.6,1,0
Kenton Keith,4131,HB,16,IND,22,13,59.1,77,1,61.7,29.4,27.0,70.4,45.1,5.9,75,5.8,14,3,6,0,0,5,81.1,0,0
George Wrighster,1417,TE,11,JAX,22,17,77.3,123,1,65.0,61.7,55.6,73.9,37.3,7.2,74,4.4,36,6,2,0,0,0,104.9,1,0
Chris Brown,1407,HB,12,TEN,21,19,90.5,128,0,76.4,73.2,83.2,46.4,89.7,6.7,140,7.4,16,7,0,0,0,5,92.1,0,0
Ron Dayne,589,HB,13,HST,21,17,81.0,112,0,56.6,62.1,68.7,80.2,75.1,6.6,121,7.1,17,4,1,0,0,2,88.9,1,0
Brandon Jackson,3679,HB,11,GB,21,16,76.2,130,0,70.3,65.6,54.5,86.4,70.1,8.1,145,9.1,16,6,2,0,0,8,91.4,0,0
Anthony Fasano,2998,TE,16,DAL,21,14,66.7,143,1,60.2,54.3,49.8,72.7,68.1,10.2,56,4.0,26,6,2,0,0,2,101.9,2,0
Hank Baskett,3220,WR,16,PHI,21,16,76.2,142,1,62.3,58.7,82.2,73.6,70.6,8.9,35,2.2,25,5,0,1,0,0,89.8,0,0
Glenn Holt,3355,WR,9,CIN,21,16,76.2,143,1,78.2,75.0,81.7,74.2,,8.9,43,2.7,22,10,0,0,0,1,109.8,0,0
Brent Celek,3778,TE,16,PHI,21,16,76.2,178,1,69.3,70.2,82.4,73.5,54.2,11.1,79,4.9,29,10,0,0,0,1,116.8,2,0
Greg Lewis,1650,WR,15,PHI,21,13,61.9,265,3,67.0,68.1,80.0,72.3,,20.4,64,4.9,50,11,0,2,0,1,105.8,2,0
Cecil Sapp,1695,FB,16,DEN,20,14,70.0,51,1,61.3,39.7,36.0,78.6,62.7,3.6,49,3.5,16,3,3,0,0,0,89.6,0,0
Mike Williams,2227,WR,6,OAK,20,7,35.0,90,0,51.8,49.0,27.2,19.4,,12.9,34,4.9,24,4,3,1,1,1,29.2,1,0
Correll Buckhalter,869,HB,14,PHI,20,12,60.0,87,0,67.9,35.2,27.6,84.8,62.1,7.3,82,6.8,14,7,5,0,0,1,70.2,0,0
Jerramy Stevens,1035,TE,14,TB,20,18,90.0,189,4,62.3,61.8,83.2,23.9,77.8,10.5,49,2.7,24,11,0,0,0,1,145.6,1,0
Steve Heiden,481,TE,16,CLV,20,12,60.0,104,0,64.2,49.0,80.0,72.3,79.6,8.7,31,2.6,27,4,0,2,0,0,34.2,0,0
B.J. Askew,1400,FB,13,TB,19,18,94.7,175,0,84.7,84.5,69.0,73.9,79.5,9.7,154,8.6,22,9,1,0,0,7,105.0,0,0
Craphonso Thorpe,2333,WR,4,IND,19,12,63.2,70,1,68.1,68.0,79.4,71.9,,5.8,18,1.5,12,4,0,0,0,0,87.6,1,1
Tim Carter,1053,WR,16,CLV,19,8,42.1,117,1,49.3,49.6,38.7,70.6,,14.6,19,2.4,22,7,2,2,0,0,40.8,1,0
Anthony Thomas,808,HB,10,BUF,19,15,78.9,95,1,67.5,75.6,65.9,82.3,80.7,6.3,109,7.3,11,3,1,1,0,4,83.1,1,1
Reche Caldwell,1055,WR,8,WAS,19,15,78.9,141,0,63.1,62.5,81.1,73.0,,9.4,13,0.9,19,8,0,0,0,1,97.6,0,0
Tatum Bell,1762,HB,5,DET,18,14,77.8,63,0,50.4,48.1,51.5,48.2,46.3,4.5,73,5.2,15,2,2,0,0,1,81.3,1,0
Terrance Copper,2016,WR,14,NO,18,15,83.3,126,2,61.5,58.7,65.9,73.0,,8.4,54,3.6,21,7,1,0,0,0,132.9,0,0
Aundrae Allison,3762,WR,10,MIN,18,9,50.0,122,0,57.2,57.2,54.9,20.3,,13.6,42,4.7,35,6,1,0,1,2,72.0,0,0
Ben Hartsock,1789,TE,16,TEN,18,12,66.7,138,0,71.6,56.8,79.4,71.9,82.9,11.5,69,5.8,27,7,1,0,0,1,89.6,1,0
Bryan Gilmore,727,WR,9,SF,18,7,38.9,111,0,58.7,57.4,52.5,70.3,,15.9,23,3.3,42,7,2,1,0,0,37.0,0,0
Matt Schobel,1074,TE,14,PHI,18,11,61.1,108,1,63.9,63.6,80.3,72.2,81.6,9.8,24,2.2,18,6,0,0,0,0,96.5,0,0
Pierre Thomas,4080,HB,10,NO,18,17,94.4,151,1,82.5,72.2,82.7,84.3,25.1,8.9,160,9.4,17,9,0,0,0,0,120.1,0,0
Travis Minor,846,HB,7,STR,17,12,70.6,86,0,60.5,60.5,47.7,78.5,45.8,7.2,84,7.0,20,5,2,0,0,3,82.0,0,0
Ahman Green,374,HB,6,HST,17,14,82.4,123,0,66.4,57.5,64.7,85.7,74.3,8.8,139,9.9,53,2,1,0,0,1,96.8,1,0
James Thrash,323,WR,12,WAS,17,9,52.9,107,2,58.7,54.7,78.0,71.1,,11.9,25,2.8,31,4,0,1,0,0,87.1,1,0
Mike Karney,1875,FB,16,NO,17,13,76.5,78,0,52.1,44.0,50.1,76.8,57.3,6.0,70,5.4,11,3,2,0,0,0,84.9,3,0
Mark Bradley,2256,WR,15,CHI,17,6,35.3,71,1,57.4,57.5,49.2,68.8,,11.8,23,3.8,19,3,1,2,0,1,28.9,0,0
Maurice Hicks,1253,HB,16,SF,16,14,87.5,86,0,66.5,62.6,64.7,29.6,74.2,6.1,65,4.6,11,3,1,0,0,1,89.1,0,0
Sean Morey,538,WR,8,ARZ,16,8,50.0,131,0,54.1,54.0,35.3,70.1,,16.4,69,8.6,62,4,2,0,0,0,77.9,0,0
Greg Estandia,3597,TE,9,JAX,16,9,56.3,136,0,68.7,70.2,38.7,70.6,80.1,15.1,37,4.1,30,5,2,0,0,1,84.4,1,0
Dominic Rhodes,979,HB,6,OAK,16,11,68.8,70,0,63.2,48.3,44.2,59.6,57.1,6.4,55,5.0,17,1,2,1,0,5,51.6,0,0
Aveion Cason,945,HB,10,DET,16,14,87.5,129,0,62.0,54.9,66.7,27.0,87.9,9.2,108,7.7,20,5,1,0,1,0,100.3,0,0
Greg Jones II,1776,FB,16,JAX,16,11,68.8,99,2,81.2,64.4,78.7,82.4,79.2,9.0,94,8.5,27,8,0,1,0,2,98.7,1,0
Kyle Brady,118,TE,14,NE,15,9,60.0,70,2,65.8,54.8,77.3,70.6,66.9,7.8,25,2.8,20,6,0,1,0,0,83.3,4,1
Devin Aromashodu,3178,WR,6,IND,15,7,46.7,96,0,62.2,61.5,54.9,70.1,,13.7,36,5.1,28,5,1,0,0,1,67.6,1,0
David Anderson,3196,WR,6,HST,15,12,80.0,131,1,69.4,67.6,79.4,71.9,,10.9,27,2.3,24,9,0,0,0,0,125.3,0,0
Rudi Johnson,857,HB,11,CIN,15,13,86.7,110,1,51.3,51.6,63.5,46.9,49.5,8.5,117,9.0,33,3,0,0,0,2,119.4,1,0
Daniel Coats,3908,TE,15,CIN,15,12,80.0,122,0,60.6,55.5,31.6,71.9,75.2,10.2,48,4.0,25,7,2,0,0,2,100.6,0,0
Marques Hagans,3089,WR,3,STR,15,8,53.3,101,0,62.5,62.5,35.3,71.5,,12.6,24,3.0,23,6,2,0,0,0,74.6,0,0
Steve Breaston,3758,WR,7,ARZ,14,8,57.1,92,0,61.2,60.9,54.9,71.5,,11.5,37,4.6,22,3,1,2,0,1,37.5,0,0
Kevin Boss,3769,TE,11,NYG,14,9,64.3,118,2,74.1,75.7,77.3,70.6,76.3,13.1,31,3.4,23,8,1,0,0,1,130.4,1,0
Darius Walker,4248,HB,4,HST,14,13,92.9,81,0,60.8,66.1,80.0,84.5,51.6,6.2,71,5.5,9,5,0,0,0,4,90.8,0,0
Reuben Droughns,640,HB,15,NYG,14,7,50.0,49,0,56.4,44.7,52.1,62.8,56.6,7.0,44,6.3,11,1,1,1,0,0,28.6,0,0
Deshawn Wynn,3844,HB,7,GB,14,9,64.3,73,0,68.6,54.4,41.4,83.5,79.0,8.1,96,10.7,18,4,2,0,0,2,77.4,1,0
Jason McKie,1279,FB,16,CHI,14,9,64.3,33,0,81.2,48.1,56.7,22.8,56.6,3.7,47,5.2,10,2,1,0,0,0,68.2,1,0
Steve Smith,3667,WR,5,NYG,14,8,57.1,63,0,57.5,56.1,28.8,70.1,,7.9,19,2.4,12,4,3,0,0,1,68.5,0,0
Tim Dwight,390,WR,6,OAK,14,6,42.9,98,2,56.0,55.8,49.7,70.6,,16.3,10,1.7,28,4,1,2,0,0,67.0,1,0
Carey Davis,2029,FB,15,PIT,14,12,85.7,49,0,67.6,57.4,63.0,78.3,86.9,4.1,58,4.8,10,2,1,0,0,2,81.3,0,0
Dane Looker,755,WR,13,STR,13,6,46.2,38,0,50.3,52.0,74.6,68.8,,6.3,15,2.5,10,3,0,1,0,1,21.0,0,0
John Madsen,3408,TE,16,OAK,13,8,61.5,102,1,56.2,55.3,35.3,70.1,80.7,12.8,40,5.0,39,5,2,0,0,0,111.7,0,0
Le'Ron McClain,3753,FB,16,BLT,13,9,69.2,55,1,57.2,30.0,39.5,24.1,74.8,6.1,53,5.9,13,1,2,0,1,1,103.0,6,1
Malcom Floyd,2044,WR,6,SD,13,7,53.8,97,0,65.2,62.7,75.6,69.5,,13.9,11,1.6,25,4,0,1,0,1,46.0,0,0
Tony Richardson,110,FB,14,MIN,13,11,84.6,89,0,76.2,69.6,78.7,74.9,69.1,8.1,81,7.4,12,4,0,0,0,2,95.2,0,0
Maurice Stovall,3035,WR,13,TB,13,10,76.9,86,1,60.3,59.0,78.7,71.5,,8.6,26,2.6,13,6,0,0,0,1,119.4,2,0
Michael Matthews,4218,TE,16,NYG,13,6,46.2,28,0,48.6,28.8,26.8,68.8,58.7,4.7,14,2.3,6,0,4,0,0,0,53.0,0,0
Michael Robinson,3045,HB,11,SF,13,11,84.6,73,0,64.5,68.4,78.7,29.8,87.7,6.6,65,5.9,20,4,1,0,0,2,90.1,0,0
Fred Taylor,333,HB,15,JAX,13,9,69.2,58,0,90.3,44.0,38.4,69.1,87.3,6.4,56,6.2,18,2,2,0,0,2,78.4,0,0
Travis Henry,825,HB,12,DEN,13,7,53.8,65,0,60.9,46.4,54.9,60.6,70.6,9.3,67,9.6,21,2,1,0,0,0,67.8,0,0
Dwayne Jarrett,3661,WR,6,CAR,13,6,46.2,73,0,53.8,51.4,29.8,69.8,,12.2,1,0.2,22,2,2,1,0,0,31.9,0,0
Brad Hoover,740,FB,16,CAR,13,10,76.9,58,0,70.8,44.8,60.6,76.6,57.0,5.8,55,5.5,14,2,1,1,0,0,52.7,0,0
Legedu Naanee,3788,WR,11,SD,12,8,66.7,69,0,63.0,63.1,76.5,70.1,,8.6,46,5.8,22,4,0,1,0,1,46.9,1,0
Brandon Manumaleuna,876,TE,16,SD,12,10,83.3,86,1,81.6,55.3,78.7,71.5,73.9,8.6,57,5.7,40,3,1,0,0,2,124.3,1,0
Darren Sproles,2347,HB,8,SD,12,10,83.3,31,0,70.2,85.7,78.7,81.7,72.2,3.1,68,6.8,14,3,0,0,0,2,79.2,0,0
Lorenzo Neal,47,FB,13,SD,11,8,72.7,23,1,73.2,29.6,35.3,25.4,75.4,2.9,23,2.9,9,1,2,0,1,1,105.5,1,0
Dante' Hall,677,WR,6,STR,11,5,45.5,27,0,54.2,47.9,27.5,70.9,,5.4,19,3.8,12,2,3,0,0,0,52.5,0,0
Michael Bennett,797,HB,6,KC,11,10,90.9,47,0,59.1,55.7,54.3,29.5,57.3,4.7,62,6.2,9,2,0,0,2,3,84.5,0,0
Wallace Wright,3563,WR,9,NYJ,11,6,54.5,87,0,66.0,64.3,74.6,68.8,,14.5,37,6.2,36,4,0,1,0,0,42.6,0,0
Mack Strong,66,FB,5,SEA,11,9,81.8,72,0,70.7,70.0,77.3,73.1,86.0,8.0,55,6.1,15,5,0,0,0,2,93.9,1,0
Peerless Price,473,WR,4,BUF,11,7,63.6,68,0,63.4,61.6,52.1,69.5,,9.7,17,2.4,22,5,1,1,0,1,43.0,1,1
Ben Patrick,3831,TE,8,ARZ,11,7,63.6,73,2,74.8,65.9,54.6,70.1,76.8,10.4,32,4.6,21,7,1,1,0,0,84.5,1,0
Madison Hedgecock,2468,FB,15,NYG,11,6,54.5,45,0,85.9,42.8,35.3,70.1,71.7,7.5,30,5.0,9,0,2,0,0,3,64.6,2,0
Ahmard Hall,3336,FB,10,TEN,11,9,81.8,60,0,62.9,71.6,78.0,71.7,90.0,6.7,53,5.9,11,3,0,0,0,1,89.4,1,0
Garrett Wolfe,3709,HB,10,CHI,11,10,90.9,119,0,57.1,66.6,78.0,33.3,84.5,11.9,138,13.8,33,4,0,1,1,5,73.9,0,0
John Broussard,3845,WR,8,JAX,10,4,40.0,126,1,69.8,68.6,42.1,67.0,,31.5,6,1.5,56,3,1,2,0,0,81.3,0,0
