player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Greg Camarillo,2523,WR,10,MIA,10,8,80.0,160,2,64.1,66.0,76.5,70.1,,20.0,82,10.3,64,6,0,0,0,1,158.3,1,0
Daniel Wilcox,1002,TE,5,BLT,10,6,60.0,18,1,50.7,43.7,49.2,68.8,83.4,3.0,3,0.5,7,1,1,0,0,0,97.9,2,0
Moran Norris,865,FB,15,SF,10,6,60.0,38,0,65.9,61.9,49.7,73.6,58.1,6.3,27,4.5,13,2,1,0,0,1,67.9,0,0
Miles Austin,3211,WR,8,DAL,10,5,50.0,76,0,61.2,60.7,29.2,68.0,,15.2,42,8.4,35,3,2,0,0,2,75.4,0,0
Todd Yoder,772,TE,15,WAS,10,7,70.0,97,1,66.4,64.0,54.5,70.1,75.4,13.9,58,8.3,30,4,1,0,0,2,134.2,4,0
Terrelle Smith,651,FB,16,ARZ,10,7,70.0,59,0,72.4,47.5,35.3,70.8,86.8,8.4,27,3.9,16,4,1,1,0,1,45.4,0,0
Ben Troupe,1761,TE,15,TEN,10,5,50.0,47,0,64.9,56.5,45.8,69.1,76.7,9.4,39,7.8,13,2,1,1,0,1,23.8,0,0
Troy Walters,682,WR,10,DET,10,9,90.0,101,1,72.6,71.5,77.3,70.6,,11.2,18,2.0,21,5,0,0,0,1,142.1,0,0
Thomas Tapeh,1880,FB,16,PHI,10,8,80.0,50,0,68.8,45.1,54.5,73.3,64.2,6.3,49,6.1,9,1,1,0,0,4,87.5,0,0
Korey Hall,3807,FB,14,GB,10,8,80.0,49,0,79.3,60.7,76.5,70.1,64.6,6.1,33,4.1,10,3,0,0,0,1,87.1,0,0
Troy Bienemann,4195,TE,16,ARZ,10,7,70.0,46,1,51.8,48.2,76.5,70.1,60.3,6.6,13,1.9,13,2,0,1,0,0,73.3,3,0
Priest Holmes,309,HB,4,KC,9,5,55.6,17,0,50.2,58.1,75.9,83.2,63.8,3.4,40,8.0,8,0,0,2,0,0,21.3,0,0
Michael Bennett,797,HB,7,TB,9,6,66.7,79,2,59.1,55.7,54.3,29.5,57.3,13.2,81,13.5,23,3,2,0,0,2,133.8,0,0
Ovie Mughelli,1445,FB,16,ATL,9,6,66.7,36,0,92.0,46.1,49.2,72.6,89.7,6.0,24,4.0,12,1,1,0,0,1,74.3,0,0
Marcel Shipp,987,HB,15,ARZ,9,4,44.4,25,0,60.4,44.8,45.8,76.5,90.4,6.3,28,7.0,9,0,1,0,0,0,51.6,0,0
Chris Davis,3744,WR,6,TEN,9,5,55.6,38,0,48.8,48.0,45.8,18.0,,7.6,24,4.8,13,1,1,0,1,0,66.0,0,0
Brandon Middleton,2123,WR,4,DET,9,8,88.9,70,1,66.6,65.9,76.5,70.1,,8.8,29,3.6,17,6,0,0,0,0,136.1,0,0
Casey Fitzsimmons,1607,TE,16,DET,9,8,88.9,85,1,73.6,77.7,77.3,70.6,67.7,10.6,52,6.5,22,6,0,0,0,1,143.1,2,0
Martrez Milner,3749,TE,7,ATL,9,9,100.0,50,0,54.4,59.0,77.3,70.6,38.3,5.6,27,3.0,15,2,0,0,0,0,89.8,2,0
Richard Angulo,1548,TE,5,JAX,9,8,88.9,81,1,58.4,52.4,54.5,70.1,51.2,10.1,11,1.4,22,3,1,0,0,0,141.2,1,0
Dwayne Blakley,1219,TE,11,ATL,9,7,77.8,48,0,55.0,50.8,75.6,69.5,58.0,6.9,26,3.7,11,2,0,0,0,0,88.9,1,0
Taylor Jacobs,1360,WR,4,SF,9,3,33.3,40,1,49.8,49.6,28.0,67.4,,13.3,3,1.0,21,2,2,1,0,0,45.8,0,0
Brandon Lloyd,1436,WR,8,WAS,9,2,22.2,14,0,53.6,53.3,72.1,67.0,,7.0,15,7.5,9,0,0,1,0,1,0.0,0,0
Mewelde Moore,1840,HB,6,MIN,8,6,75.0,48,0,59.6,52.8,49.2,27.2,62.6,8.0,40,6.7,20,1,0,1,0,0,50.0,0,0
Sam Gado,2599,HB,3,HST,8,8,100.0,64,0,61.8,51.3,79.4,51.5,79.1,8.0,73,9.1,20,2,0,0,1,0,100.0,0,0
Ryne Robinson,3734,WR,9,CAR,8,4,50.0,35,0,56.2,56.5,72.1,67.0,,8.8,17,4.3,12,2,0,0,0,0,62.0,0,0
Jeb Putzier,1174,TE,7,HST,8,6,75.0,39,1,52.1,52.4,49.2,68.8,66.3,6.5,12,2.0,11,2,1,1,0,0,84.9,0,0
Jim Kleinsasser,469,TE,16,MIN,8,4,50.0,43,1,81.2,47.8,73.4,68.0,76.0,10.8,16,4.0,26,3,0,1,0,0,66.1,4,1
Jameel Cook,904,FB,5,HST,8,8,100.0,40,0,58.6,63.8,76.5,74.6,74.6,5.0,23,2.9,9,2,0,0,0,2,87.5,0,0
Joseph Kowalewski,3386,TE,13,NYJ,8,5,62.5,18,1,54.5,45.8,46.3,68.0,50.9,3.6,9,1.8,6,1,1,0,0,0,106.3,1,0
Johnnie Lee Higgins,3715,WR,15,OAK,7,6,85.7,47,0,50.9,49.8,74.6,70.6,,7.8,6,1.0,16,2,0,0,0,0,94.6,0,0
Chad Mustard,1668,TE,7,DEN,7,5,71.4,62,0,75.0,56.5,45.8,68.0,78.6,12.4,37,7.4,15,4,1,0,0,0,98.5,0,0
Jeremi Johnson,1430,FB,16,CIN,7,6,85.7,32,1,84.9,55.2,74.6,73.6,69.8,5.3,29,4.8,14,3,0,0,0,1,125.3,2,0
Jeff Dugan,1936,FB,12,MIN,7,6,85.7,30,0,63.7,37.4,74.6,19.0,54.6,5.0,17,2.8,13,1,0,0,1,0,84.5,1,0
Sammy Morris,678,HB,6,NE,7,6,85.7,35,0,73.9,59.4,75.6,86.9,74.3,5.8,31,5.2,18,1,0,0,0,0,87.5,0,0
Dante Rosario,3771,TE,13,CAR,7,6,85.7,108,2,70.8,70.6,75.9,69.1,74.1,18.0,40,6.7,54,5,0,0,0,0,158.3,0,0
Antonio Pittman,3723,HB,10,STR,7,3,42.9,15,0,58.0,43.7,36.2,81.2,76.2,5.0,20,6.7,11,0,1,0,0,0,50.3,0,0
T.J. Duckett,1025,HB,11,DET,7,4,57.1,54,0,66.9,54.2,47.8,85.0,73.3,13.5,67,16.8,22,4,1,0,0,0,81.8,0,0
Anthony Becht,602,TE,16,TB,7,5,71.4,20,2,67.8,44.5,45.8,68.0,49.1,4.0,9,1.8,9,2,1,0,0,0,113.7,2,0
Deon Anderson,3811,FB,5,DAL,6,6,100.0,55,0,70.3,77.5,74.6,68.8,33.1,9.2,44,7.3,17,3,0,0,0,1,104.9,0,0
Christian Fauria,130,TE,13,CAR,6,5,83.3,39,2,79.3,76.7,73.4,68.0,52.6,7.8,9,1.8,16,5,0,1,0,0,93.8,1,0
Adam Jennings,3129,WR,13,ATL,6,6,100.0,62,1,52.0,53.5,74.6,68.8,,10.3,22,3.7,28,3,0,0,0,0,149.3,1,0
Courtney Taylor,3813,WR,6,SEA,6,5,83.3,38,0,61.9,63.8,73.4,68.0,,7.6,16,3.2,12,2,0,0,0,1,93.1,0,0
Joel Dreessen,2415,TE,11,HST,6,4,66.7,55,2,75.8,69.7,72.1,67.0,80.3,13.8,10,2.5,28,3,0,1,0,0,95.8,0,0
Chris Henry,3666,HB,6,TEN,6,6,100.0,53,0,60.7,72.5,74.6,80.5,72.1,8.8,76,12.7,18,2,0,0,0,1,103.5,0,0
Willie Reid,3040,WR,5,PIT,6,4,66.7,54,0,61.1,60.6,42.1,67.0,,13.5,58,14.5,25,2,1,0,0,2,95.1,0,0
Matt Spaeth,3693,TE,14,PIT,6,5,83.3,34,3,60.2,49.5,45.8,68.0,52.7,6.8,13,2.6,13,4,1,0,0,0,129.9,0,0
Laurence Maroney,2966,HB,13,NE,6,4,66.7,116,0,78.0,56.5,41.6,90.5,57.8,29.0,105,26.3,43,4,1,0,0,2,109.7,1,0
Michael Turner,1873,HB,13,SD,6,4,66.7,16,0,45.2,46.7,41.6,56.4,76.1,4.0,27,6.8,12,1,1,0,0,1,70.1,0,0
Lee Vickers,3542,TE,6,BLT,5,2,40.0,4,0,54.1,44.3,36.8,65.8,80.4,2.0,5,2.5,5,0,1,0,0,0,47.9,0,0
Sean Ryan,1865,TE,7,NYJ,5,3,60.0,46,0,67.2,72.7,70.5,65.8,54.7,15.3,7,2.3,22,2,0,0,0,0,90.4,0,0
Chad Lucas,2109,WR,2,TB,5,5,100.0,82,0,72.9,72.0,73.4,68.0,65.3,16.4,9,1.8,52,1,0,0,0,0,118.8,0,0
Cadillac Williams,2222,HB,4,TB,5,3,60.0,17,0,45.7,24.4,28.0,26.6,30.5,5.7,16,5.3,8,0,2,0,1,0,66.3,0,0
Heath Evans,843,FB,15,NE,5,4,80.0,43,0,67.3,43.1,41.6,80.8,72.5,10.8,39,9.8,29,2,1,0,0,0,102.5,0,0
Deuce McAllister,793,HB,3,NO,5,4,80.0,15,0,37.7,29.4,28.7,28.1,80.4,3.8,17,4.3,7,0,1,0,0,0,79.2,0,0
Tab Perry,2407,WR,2,CIN,5,1,20.0,7,0,54.2,52.0,64.7,64.6,,7.0,1,1.0,7,1,0,0,0,0,39.6,0,0
Joshua Cribbs,2544,WR,11,CLV,5,3,60.0,37,0,65.9,59.2,70.5,74.5,,12.3,30,10.0,18,3,0,0,0,1,82.9,1,0
Sam Gado,2599,HB,5,MIA,5,4,80.0,47,0,61.8,51.3,79.4,51.5,79.1,11.8,55,13.8,35,1,0,0,0,1,105.8,0,0
Brian Calhoun,3019,HB,3,DET,5,5,100.0,35,0,63.3,69.0,73.4,73.3,70.4,7.0,28,5.6,11,1,0,0,0,1,95.8,0,0
Dominique Byrd,3038,TE,3,STR,5,4,80.0,44,0,66.4,64.8,41.6,67.0,70.3,11.0,18,4.5,14,2,1,0,0,1,103.3,0,0
Brian Clark,3271,WR,4,DEN,5,4,80.0,23,0,41.9,42.1,72.1,18.7,,5.8,10,2.5,7,0,0,0,1,0,85.8,0,0
Patrick Cobbs,3272,HB,4,MIA,5,3,60.0,24,0,43.9,39.9,36.8,76.4,25.7,8.0,13,4.3,11,0,1,0,0,0,72.1,0,0
DeDe Dorsey,3299,HB,7,CIN,5,4,80.0,19,0,77.5,61.2,46.3,78.4,54.7,4.8,29,7.3,17,1,1,0,0,0,82.5,0,0
Anthony Mix,3436,WR,1,NYG,5,3,60.0,39,0,66.4,66.9,70.5,65.8,,13.0,18,6.0,21,2,0,0,0,1,84.6,0,0
Jackie Battle,3885,HB,2,KC,5,1,20.0,4,0,58.8,32.5,28.8,75.3,35.7,4.0,5,5.0,4,0,1,0,0,0,39.6,0,0
Clifton Dawson,3923,HB,5,IND,5,2,40.0,15,0,52.4,42.6,29.9,79.7,79.5,7.5,16,8.0,9,1,1,0,0,0,47.9,0,0
David Tyree,1511,WR,7,NYG,5,4,80.0,35,0,71.2,70.9,72.1,67.0,,8.8,26,6.5,24,2,0,0,0,1,95.8,0,0
Mike Anderson,693,HB,6,BLT,4,4,100.0,26,0,55.5,65.6,72.1,24.8,80.6,6.5,31,7.8,10,1,0,0,0,0,93.8,0,0
Andrew Pinnock,1527,FB,4,SD,4,1,25.0,5,0,74.1,53.5,64.7,69.4,76.0,5.0,6,6.0,5,0,0,0,0,1,39.6,1,0
Luke Lawton,2099,FB,7,IND,4,4,100.0,29,1,56.3,61.3,73.4,72.2,82.7,7.3,34,8.5,11,2,0,0,0,1,136.5,0,0
Gilbert Harris,4201,HB,4,KC,4,3,75.0,38,0,29.5,29.1,28.0,21.7,84.1,12.7,45,15.0,19,1,1,0,0,0,104.2,0,0
Ahmad Bradshaw,3866,HB,6,NYG,4,2,50.0,12,0,85.4,56.0,29.9,78.2,53.8,6.0,9,4.5,11,1,1,0,0,2,56.3,0,0
John Gilmore,1176,TE,12,CHI,4,3,75.0,14,0,76.8,56.8,36.2,65.8,76.7,4.7,12,4.0,7,1,1,0,0,0,79.2,3,0
Jon Bradley,1993,FB,15,DET,4,2,50.0,10,0,66.6,53.5,68.3,22.0,70.6,5.0,8,4.0,8,0,0,1,0,0,16.7,0,0
Skyler Green,3070,WR,2,CIN,4,3,75.0,33,0,60.1,63.3,70.5,67.4,,11.0,28,9.3,18,1,0,0,0,0,99.0,1,0
Yamon Figurs,3690,WR,5,BLT,3,1,33.3,36,0,73.9,71.6,64.7,64.6,,36.0,2,2.0,36,1,0,0,0,0,79.9,0,0
Dwayne Wright,3727,HB,8,BUF,3,3,100.0,17,0,39.9,29.1,70.5,29.3,79.2,5.7,19,6.3,8,1,0,0,1,0,90.3,0,0
Alex Haynes,2636,HB,1,CAR,3,3,100.0,14,0,59.7,64.4,70.5,69.7,,4.7,11,3.7,6,2,0,0,0,0,86.1,0,0
Aaron Halterman,2619,TE,3,MIA,3,1,33.3,7,0,59.0,63.6,68.3,64.0,74.4,7.0,3,3.0,7,1,0,0,0,0,42.4,0,0
Travis Taylor,588,WR,1,STR,3,1,33.3,4,0,46.2,47.0,28.9,61.2,,4.0,4,4.0,4,0,1,1,0,0,2.8,0,0
Biren Ealy,4252,WR,3,TEN,3,1,33.3,6,0,46.6,46.7,28.9,61.2,,6.0,3,3.0,6,0,1,1,0,0,2.8,0,0
Reagan Mauia,3797,FB,16,MIA,3,2,66.7,5,0,56.0,28.2,29.9,17.4,82.0,2.5,5,2.5,5,0,1,0,1,1,70.1,0,0
Tony Curtis,2552,TE,11,DAL,3,3,100.0,18,3,89.4,89.8,70.5,65.8,80.8,6.0,0,0.0,15,3,0,0,0,0,131.3,0,0
Jason Dunn,178,TE,16,KC,3,2,66.7,9,0,68.3,41.2,30.0,64.0,69.6,4.5,7,3.5,8,0,1,0,0,1,70.1,5,0
Joe Klopfenstein,2991,TE,16,STR,3,2,66.7,37,1,57.5,46.1,29.9,64.0,52.9,18.5,24,12.0,36,1,1,0,0,1,148.6,0,0
Derek Schouman,3838,TE,3,BUF,3,3,100.0,19,0,63.2,62.0,70.5,65.8,69.7,6.3,17,5.7,10,1,0,0,0,0,93.1,0,0
Nate Jackson,1259,TE,5,DEN,3,3,100.0,34,1,54.9,58.7,70.5,65.8,36.4,11.3,7,2.3,24,2,0,0,0,0,153.5,1,0
Kenneth Darby,3862,HB,1,TB,3,2,66.7,16,0,61.8,68.3,68.3,67.8,69.4,8.0,15,7.5,9,0,0,1,0,1,40.3,0,0
Oliver Hoyte,3357,FB,10,DAL,3,1,33.3,2,0,53.0,35.4,28.8,61.2,70.3,2.0,2,2.0,2,1,1,0,0,1,42.4,2,0
Aaron Walker,1469,TE,7,STR,3,2,66.7,13,0,70.7,79.6,68.3,64.0,57.4,6.5,9,4.5,8,1,0,0,0,0,75.7,0,0
Mike Vrabel,268,ED,16,NE,3,2,66.7,3,2,67.3,65.6,29.9,64.0,65.0,1.5,0,0.0,2,2,0,0,0,0,109.7,2,0
Seneca Wallace,1422,QB,9,SEA,3,2,66.7,47,0,53.2,71.9,68.3,27.8,,23.5,8,4.0,29,2,0,0,1,1,109.7,0,0
Byron Storer,4125,FB,5,TB,3,2,66.7,3,0,68.6,36.0,30.0,64.0,46.3,1.5,3,1.5,2,0,1,0,0,0,70.1,0,0
Kassim Osgood,1676,WR,6,SD,3,2,66.7,23,0,74.8,66.4,68.3,64.0,,11.5,4,2.0,15,1,0,0,0,0,89.6,0,0
Dan Kreider,749,FB,8,PIT,3,1,33.3,15,0,50.4,35.7,28.9,64.6,70.2,15.0,5,5.0,15,1,1,0,0,0,50.7,0,0
Garrett Mills,3051,TE,1,MIN,3,2,66.7,26,0,78.9,82.5,68.3,64.0,,13.0,10,5.0,18,2,0,0,0,0,93.8,0,0
Boomer Grigsby,2355,FB,9,KC,3,2,66.7,14,0,55.6,42.5,30.0,64.0,50.5,7.0,12,6.0,9,0,1,0,0,0,77.1,0,0
John Kuhn,2686,FB,13,GB,3,2,66.7,7,0,70.2,61.7,68.3,64.0,88.8,3.5,2,1.0,5,2,0,0,0,0,70.1,1,0
Marcellus Rivers,981,TE,3,NE,2,0,0.0,0,0,45.5,38.8,27.9,,76.3,,0,,0,0,1,0,0,0,39.6,0,0
Isaac Smolko,3515,TE,5,JAX,2,1,50.0,5,0,65.9,49.5,64.7,61.2,74.4,5.0,5,5.0,5,0,0,0,0,0,56.3,0,0
Adimchinobe Echemandu,1924,HB,6,HST,2,2,100.0,11,0,59.1,53.9,68.3,26.1,82.3,5.5,13,6.5,7,0,0,0,0,0,89.6,0,0
Ryan Krause,1887,TE,9,GB,2,2,100.0,11,0,55.8,48.1,70.5,65.8,79.2,5.5,5,2.5,6,0,0,0,0,0,89.6,1,0
John Owens,1133,TE,5,DET,2,1,50.0,9,0,55.6,56.5,68.3,64.0,80.0,9.0,2,2.0,9,0,0,0,0,0,62.5,1,0
Jason Hill,3692,WR,4,SF,2,1,50.0,6,0,47.6,51.4,64.7,61.2,,6.0,0,0.0,6,0,0,0,0,0,56.3,1,0
Jared Allen,1847,ED,14,KC,2,2,100.0,3,2,97.6,96.6,68.3,64.0,,1.5,0,0.0,2,2,0,0,0,0,118.8,2,0
Andre Hall,3333,HB,5,DEN,2,2,100.0,69,0,69.3,71.3,70.5,42.4,63.9,34.5,74,37.0,65,1,0,0,0,2,118.8,0,0
Ryan Neufeld,565,TE,7,BUF,2,2,100.0,14,0,50.8,53.5,68.3,64.0,87.6,7.0,10,5.0,8,0,0,0,0,0,95.8,0,0
Chris McFoy,4236,WR,3,OAK,2,1,50.0,19,0,46.9,44.1,28.9,61.2,69.3,19.0,17,17.0,19,1,1,0,0,0,83.3,0,0
Sam Aiken,1439,WR,6,BUF,2,1,50.0,10,0,57.5,58.3,64.7,61.2,,10.0,2,2.0,10,1,0,0,0,0,64.6,0,0
Mike Williams,2227,WR,2,TEN,2,0,0.0,0,0,51.8,49.0,27.2,19.4,,,0,,0,0,1,0,0,0,39.6,1,0
Justin Green,2375,FB,7,BLT,2,2,100.0,16,0,72.2,67.2,68.3,64.0,85.7,8.0,14,7.0,10,1,0,0,0,0,100.0,0,0
Drew Brees,802,QB,16,NO,2,2,100.0,10,0,84.6,,,88.3,,5.0,21,10.5,8,0,0,0,8,1,87.5,5,0
Jerame Tuman,513,TE,5,PIT,2,1,50.0,9,1,71.7,60.3,64.7,61.2,53.8,9.0,0,0.0,9,1,0,0,0,0,102.1,0,0
Micheal Spurlock,3517,WR,1,TB,2,0,0.0,0,0,47.1,53.3,,,,,0,,0,0,0,0,0,0,39.6,1,0
Jerome Harrison,3090,HB,4,CLV,2,2,100.0,19,0,91.1,77.5,68.3,78.4,78.3,9.5,28,14.0,15,1,0,0,0,1,106.3,0,0
Marcus Maxwell,2440,WR,3,CIN,2,1,50.0,5,0,67.7,63.0,64.7,61.2,,5.0,-1,-1.0,5,1,0,1,0,0,16.7,0,0
Chris Barclay,3216,HB,2,TEN,2,2,100.0,13,0,61.1,65.3,68.3,66.2,,6.5,16,8.0,7,0,0,0,0,0,93.8,0,0
Dave Thomas,3031,TE,1,NE,1,1,100.0,9,0,80.1,90.2,64.7,61.2,,9.0,2,2.0,9,1,0,0,0,0,104.2,0,0
Quinton Ganther,3191,FB,1,TEN,1,0,0.0,0,0,34.8,26.0,27.9,,,,0,,0,0,1,0,0,0,39.6,0,0
John St. Clair,649,T,8,CHI,1,1,100.0,2,1,67.9,90.2,64.7,61.2,64.4,2.0,0,0.0,2,1,0,0,0,0,118.8,3,0
Chris Barclay,3216,HB,1,NO,1,0,0.0,0,0,61.1,65.3,68.3,66.2,,,0,,0,0,0,0,0,0,39.6,0,0
Nick Mangold,2974,C,16,NYJ,1,1,100.0,-3,0,82.9,66.9,67.6,62.3,85.3,-3.0,0,0.0,0,0,0,0,0,0,79.2,1,0
Mike Bell,3225,HB,4,DEN,1,1,100.0,7,0,33.7,55.1,64.7,18.4,77.1,7.0,5,5.0,7,0,0,0,0,0,95.8,0,0
Shaun Bodiford,3235,WR,2,GB,1,1,100.0,13,0,64.1,63.4,64.7,61.2,,13.0,2,2.0,13,1,0,0,0,0,118.8,0,0
Reno Mahe,1654,HB,3,PHI,1,1,100.0,11,0,63.3,75.4,64.7,61.2,18.0,11.0,9,9.0,11,1,0,0,0,0,112.5,0,0
Brian Clark,3271,WR,1,TB,1,0,0.0,0,0,41.9,42.1,72.1,18.7,,,0,,0,0,0,0,0,0,39.6,0,0
LaBrandon Toefield,1443,HB,1,JAX,1,1,100.0,4,0,52.8,56.4,64.7,75.3,77.4,4.0,1,1.0,4,0,0,0,0,0,83.3,0,0
Paul Smith,669,HB,1,DEN,1,0,0.0,0,0,44.2,60.0,,,,,0,,0,0,0,0,0,0,39.6,0,0
Michael Gasperson,2890,WR,1,PHI,1,0,0.0,0,0,30.1,39.6,28.0,,,,0,,0,0,1,0,0,0,39.6,0,0
Naufahu Tahi,3526,FB,2,MIN,1,1,100.0,7,0,48.0,61.2,64.7,71.1,,7.0,7,7.0,7,0,0,0,0,0,95.8,0,0
Stacy Tutt,3538,FB,6,NYJ,1,0,0.0,0,0,58.0,54.1,,,77.0,,0,,0,0,0,0,0,0,39.6,0,0
Kyle Eckel,2574,FB,5,NE,1,1,100.0,6,0,57.6,58.5,64.7,80.2,79.7,6.0,1,1.0,6,0,0,0,0,0,91.7,0,0
Jason Taylor,264,ED,16,MIA,1,0,0.0,0,0,53.3,55.4,,,,,0,,0,0,0,0,0,0,39.6,10,0
Jon Kitna,217,QB,16,DET,1,1,100.0,9,0,66.8,,,29.6,,9.0,16,16.0,9,0,0,0,12,3,104.2,3,0
Matt Willis,4283,WR,4,BLT,1,1,100.0,11,0,53.2,53.8,64.7,61.2,,11.0,0,0.0,11,1,0,0,0,0,112.5,0,0
Madison Hedgecock,2468,FB,1,STR,1,1,100.0,7,0,85.9,42.8,35.3,70.1,71.7,7.0,7,7.0,7,0,0,0,0,0,95.8,2,0
Terry Glenn,156,WR,1,DAL,1,0,0.0,0,0,56.7,57.5,,,,,0,,0,0,0,1,0,0,0.0,0,0
Billy Bajema,2466,TE,12,SF,1,0,0.0,0,0,49.2,41.5,,,72.7,,0,,0,0,0,0,0,0,39.6,0,0
Mark Bruener,125,TE,13,HST,1,0,0.0,0,0,74.6,33.0,,,72.7,,0,,0,0,0,0,0,0,39.6,1,0
Chad Owens,2402,WR,1,JAX,1,0,0.0,0,0,51.1,52.2,,,,,0,,0,0,0,0,0,0,39.6,0,0
Alvin Pearman,2344,HB,1,SEA,1,1,100.0,1,0,58.4,56.9,64.7,61.2,69.2,1.0,4,4.0,1,0,0,0,0,0,79.2,0,0
Jerome Mathis,2331,WR,2,HST,1,1,100.0,15,0,65.2,65.0,64.7,61.2,,15.0,3,3.0,15,1,0,0,0,0,118.8,0,0
Kevin Everett,2303,TE,1,BUF,1,1,100.0,3,0,65.0,61.0,64.7,61.2,69.6,3.0,0,0.0,3,0,0,0,0,0,79.2,0,0
Logan Mankins,2249,G,16,NE,1,1,100.0,-9,0,91.2,66.9,67.6,62.3,78.7,-9.0,-18,-18.0,0,0,0,0,0,2,79.2,6,2
Brian Kozlowski,62,TE,3,WAS,1,1,100.0,5,0,52.9,56.1,64.7,61.2,77.8,5.0,3,3.0,5,0,0,0,0,0,87.5,0,0
Tom Ashworth,938,T,4,SEA,1,0,0.0,0,0,63.4,52.9,,,72.3,,0,,0,0,0,0,0,0,39.6,0,0
Joey Harrington,1011,QB,12,ATL,1,1,100.0,4,0,69.4,,,91.3,,4.0,9,9.0,4,0,0,0,0,0,83.3,0,0
Richard Owens,2141,FB,9,STR,1,1,100.0,9,0,60.9,54.3,64.7,61.2,70.6,9.0,7,7.0,9,1,0,0,0,0,104.2,0,0
Justin Jenkins,2081,WR,9,BUF,1,0,0.0,0,0,49.9,49.8,,,,,0,,0,0,0,0,0,0,39.6,0,0
Casey Cramer,1942,FB,5,TEN,1,0,0.0,0,0,63.5,50.4,,,43.0,,0,,0,0,0,0,0,0,39.6,0,0
Gibril Wilson,1857,S,13,NYG,1,0,0.0,0,0,,,,,,,0,,0,0,0,0,1,0,39.6,1,0
Oren O'Neal,3791,FB,11,OAK,1,1,100.0,1,0,78.1,52.3,64.7,61.2,78.7,1.0,3,3.0,1,0,0,0,0,0,79.2,1,0
John Owens,1133,TE,7,NO,1,1,100.0,4,0,55.6,56.5,68.3,64.0,80.0,4.0,3,3.0,4,0,0,0,0,0,83.3,1,0
Verron Haynes,1156,HB,1,PIT,1,1,100.0,12,0,69.4,77.1,64.7,61.2,82.5,12.0,11,11.0,12,1,0,0,0,1,116.7,0,0
Eric Heitmann,1201,C,16,SF,1,1,100.0,17,0,65.5,42.5,67.6,62.3,78.6,17.0,11,11.0,17,1,0,0,0,0,118.8,1,0
Darnell Dinkins,1236,TE,2,CLV,1,1,100.0,8,0,55.6,59.8,64.7,61.2,,8.0,3,3.0,8,0,0,0,0,0,100.0,0,0
Derek Stanley,3865,WR,1,STR,1,0,0.0,0,0,53.7,55.0,,61.9,,,0,,0,0,0,0,0,0,39.6,0,0
Kyle Boller,1335,QB,12,BLT,1,0,0.0,0,0,59.8,58.4,,69.2,,,0,,0,0,1,0,5,2,39.6,0,0
Chris Davis,4144,WR,1,NYJ,1,1,100.0,3,0,60.1,55.9,64.7,64.6,,3.0,7,7.0,3,0,0,0,0,0,79.2,0,0
Jason Pociask,3095,TE,4,NYJ,1,1,100.0,7,0,56.4,56.4,64.7,61.2,69.3,7.0,4,4.0,7,0,0,0,0,0,95.8,0,0
Domenik Hixon,3075,WR,5,NYG,1,1,100.0,5,0,50.8,54.3,64.7,64.6,,5.0,1,1.0,5,0,0,0,0,0,87.5,0,0
Dan Campbell,488,TE,2,DET,1,1,100.0,1,0,53.7,46.3,64.7,61.2,31.5,1.0,1,1.0,1,0,0,0,0,0,79.2,0,0
Brandon Williams,3029,WR,3,STR,1,0,0.0,0,0,52.2,53.8,,,,,0,,0,0,0,1,0,0,0.0,0,0
