player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Martellus Bennett,4375,TE,16,DAL,25,4,3,0,83,3,2,16.0,0.0,75.0
Billy Miller,534,TE,15,NO,59,7,5,0,145,5,0,11.9,0.0,71.4
Anthony Gonzalez,3648,WR,16,IND,78,6,4,1,151,5,0,7.7,20.0,66.7
Chansi Stuckey,3851,WR,15,NYJ,43,3,2,0,50,2,1,7.0,0.0,66.7
T.J. Houshmandzadeh,921,WR,15,CIN,129,6,4,0,92,4,2,4.7,0.0,66.7
Jermichael Finley,4405,TE,13,GB,12,3,2,1,61,3,0,25.0,33.3,66.7
Larry Fitzgerald,1724,WR,16,ARZ,146,18,12,0,456,12,3,12.3,0.0,66.7
Chris Cooley,1802,TE,16,WAS,106,3,2,0,51,2,0,2.8,0.0,66.7
Billy McMullen,1409,WR,4,SEA,17,3,2,0,65,2,0,17.6,0.0,66.7
Zach Miller,3654,TE,16,OAK,82,8,5,0,168,5,1,9.8,0.0,62.5
Jerheme Urban,1709,WR,16,ARZ,48,8,5,1,153,6,2,16.7,16.7,62.5
Jerry Porter,617,WR,10,JAX,27,5,3,1,84,4,0,18.5,25.0,60.0
James Jones,3694,WR,10,GB,29,5,3,1,120,4,0,17.2,25.0,60.0
Bobby Wade,1448,WR,16,MIN,86,5,3,0,115,3,1,5.8,0.0,60.0
Hank Baskett,3220,WR,14,PHI,51,7,4,0,155,4,1,13.7,0.0,57.1
Josh Reed,1043,WR,13,BUF,72,7,4,0,86,4,0,9.7,0.0,57.1
Robert Meachem,3643,WR,14,NO,20,9,5,0,213,5,2,45.0,0.0,55.6
Kevin Walter,1549,WR,16,HST,84,11,6,0,242,6,2,13.1,0.0,54.5
Dallas Clark,1340,TE,15,IND,103,13,7,2,194,9,0,12.6,22.2,53.8
Jason Witten,1384,TE,16,DAL,119,13,7,1,217,8,2,10.9,12.5,53.8
Isaac Bruce,80,WR,16,SF,101,21,11,0,329,11,1,20.8,0.0,52.4
Joe Klopfenstein,2991,TE,15,STR,18,2,1,0,29,1,0,11.1,0.0,50.0
Greg Olsen,3647,TE,16,CHI,76,8,4,0,122,4,2,10.5,0.0,50.0
Jason Hill,3692,WR,12,SF,42,4,2,0,57,2,0,9.5,0.0,50.0
Jacoby Jones,3689,WR,6,HST,5,2,1,0,45,1,0,40.0,0.0,50.0
Mike Furrey,726,WR,9,DET,32,4,2,0,48,2,0,12.5,0.0,50.0
Wes Welker,2204,WR,16,NE,140,4,2,0,51,2,0,2.9,0.0,50.0
Dennis Northcutt,605,WR,14,JAX,66,10,5,1,154,6,2,15.2,16.7,50.0
Limas Sweed,4367,WR,10,PIT,10,2,1,0,12,1,0,20.0,0.0,50.0
Josh Morgan,4488,WR,12,SF,39,10,5,1,160,6,3,25.6,16.7,50.0
Alex Smith,2288,TE,14,TB,36,2,1,0,29,1,0,5.6,0.0,50.0
Jabar Gaffney,1040,WR,16,NE,59,8,4,2,100,6,1,13.6,33.3,50.0
Steve Smith,837,WR,14,CAR,123,34,17,3,605,20,2,27.6,15.0,50.0
Marcedes Lewis,2973,TE,16,JAX,64,4,2,0,56,2,0,6.3,0.0,50.0
Arnaz Battle,1499,WR,8,SF,39,6,3,0,79,3,0,15.4,0.0,50.0
Sinorice Moss,2989,WR,9,NYG,14,2,1,0,23,1,1,14.3,0.0,50.0
Ricky Williams,440,HB,16,MIA,37,2,1,1,23,2,0,5.4,50.0,50.0
Darcy Johnson,3377,TE,8,NYG,6,2,1,0,26,1,0,33.3,0.0,50.0
Roddy White,2244,WR,16,ATL,142,28,14,6,478,20,3,19.7,30.0,50.0
Greg Estandia,3597,TE,16,JAX,13,2,1,0,23,1,0,15.4,0.0,50.0
Antonio Gates,1609,TE,16,SD,84,10,5,1,128,6,2,11.9,16.7,50.0
Leonard Pope,3017,TE,12,ARZ,11,2,1,0,25,1,0,18.2,0.0,50.0
Patrick Cobbs,3272,HB,15,MIA,25,2,1,0,53,1,1,8.0,0.0,50.0
Tony Scheffler,3006,TE,13,DEN,58,15,7,1,246,8,1,25.9,12.5,46.7
Muhsin Muhammad,173,WR,16,CAR,104,11,5,1,189,6,2,10.6,16.7,45.5
Justin Gage,1452,WR,12,TEN,70,20,9,0,323,9,3,28.6,0.0,45.0
Lee Evans,1734,WR,16,BUF,99,20,9,0,391,9,2,20.2,0.0,45.0
Greg Camarillo,2523,WR,11,MIA,77,9,4,0,94,4,1,11.7,0.0,44.4
Donald Driver,533,WR,16,GB,110,18,8,2,351,10,2,16.4,20.0,44.4
Antonio Bryant,1070,WR,16,TB,135,27,12,0,455,12,6,20.0,0.0,44.4
Donald Lee,1465,TE,16,GB,49,7,3,0,71,3,1,14.3,0.0,42.9
Harry Douglas,4398,WR,16,ATL,39,7,3,0,96,3,0,17.9,0.0,42.9
John Carlson,4352,TE,16,SEA,77,7,3,0,75,3,0,9.1,0.0,42.9
Vincent Jackson,2278,WR,16,SD,96,28,12,1,504,13,2,29.2,7.7,42.9
Brandon Lloyd,1436,WR,11,CHI,46,14,6,0,151,6,1,30.4,0.0,42.9
Ted Ginn Jr.,3625,WR,16,MIA,91,12,5,0,202,5,2,13.2,0.0,41.7
DeSean Jackson,4363,WR,16,PHI,115,27,11,2,334,13,1,23.5,15.4,40.7
Dustin Keller,4344,TE,16,NYJ,74,10,4,1,131,5,1,13.5,20.0,40.0
Michael Clayton,1736,WR,15,TB,59,5,2,0,78,2,1,8.5,0.0,40.0
Jeff King,3100,TE,16,CAR,29,5,2,1,54,3,0,17.2,33.3,40.0
Michael Jenkins,1750,WR,16,ATL,76,18,7,2,215,9,2,23.7,22.2,38.9
Lance Moore,2718,WR,16,NO,113,13,5,1,169,6,4,11.5,16.7,38.5
Marques Colston,3197,WR,11,NO,88,13,5,0,230,5,2,14.8,0.0,38.5
Devery Henderson,1771,WR,16,NO,56,21,8,1,438,9,1,37.5,11.1,38.1
Greg Jennings,2997,WR,16,GB,132,32,12,3,460,15,5,24.2,20.0,37.5
Brandon Jones,2313,WR,16,TEN,60,8,3,0,91,3,0,13.3,0.0,37.5
Visanthe Shiancoe,1406,TE,16,MIN,57,8,3,1,80,4,1,14.0,25.0,37.5
Steve Breaston,3758,WR,16,ARZ,106,16,6,2,245,8,0,15.1,25.0,37.5
Mark Bradley,2256,WR,10,KC,59,16,6,0,210,6,3,27.1,0.0,37.5
Andre Johnson,1319,WR,16,HST,162,19,7,3,243,10,1,11.7,30.0,36.8
Jason Avant,3054,WR,15,PHI,54,11,4,0,100,4,0,20.4,0.0,36.4
Chris Chambers,821,WR,14,SD,57,11,4,0,136,4,4,19.3,0.0,36.4
Tony Gonzalez,237,TE,16,KC,150,11,4,1,110,5,0,7.3,20.0,36.4
Hines Ward,380,WR,16,PIT,119,11,4,0,158,4,0,9.2,0.0,36.4
Vernon Davis,2951,TE,16,SF,47,11,4,2,122,6,1,23.4,33.3,36.4
Bernard Berrian,1799,WR,16,MIN,92,25,9,1,428,10,4,27.2,10.0,36.0
Derrick Mason,271,WR,16,BLT,117,14,5,1,138,6,3,12.0,16.7,35.7
Desmond Clark,529,TE,16,CHI,66,3,1,0,26,1,0,4.5,0.0,33.3
Ashley Lelie,1026,WR,13,OAK,41,12,4,0,119,4,0,29.3,0.0,33.3
Santana Moss,786,WR,16,WAS,131,18,6,2,241,8,2,13.7,25.0,33.3
Jerramy Stevens,1035,TE,14,TB,56,6,2,1,55,3,1,10.7,33.3,33.3
Miles Austin,3211,WR,11,DAL,22,6,2,0,115,2,1,27.3,0.0,33.3
Dominique Zeigler,4111,WR,6,SF,8,3,1,0,30,1,0,37.5,0.0,33.3
Delanie Walker,3120,TE,15,SF,16,3,1,0,24,1,1,18.8,0.0,33.3
Jamaal Charles,4387,HB,16,KC,38,3,1,0,36,1,1,7.9,0.0,33.3
Derek Stanley,3865,WR,8,STR,11,3,1,0,80,1,1,27.3,0.0,33.3
Randy McMichael,1114,TE,4,STR,19,3,1,0,31,1,0,15.8,0.0,33.3
Calvin Johnson,3618,WR,16,DET,147,36,12,2,536,14,4,24.5,14.3,33.3
Reggie Kelly,468,TE,16,CIN,39,3,1,0,31,1,0,7.7,0.0,33.3
Dante Rosario,3771,TE,16,CAR,31,3,1,0,14,1,1,9.7,0.0,33.3
Reggie Williams,1730,WR,15,JAX,58,6,2,2,62,4,0,10.3,50.0,33.3
Malcom Floyd,2044,WR,9,SD,36,9,3,1,103,4,1,25.0,25.0,33.3
Bryant Johnson,1333,WR,16,SF,68,9,3,0,74,3,0,13.2,0.0,33.3
Jeremy Shockey,1021,TE,12,NO,70,3,1,0,25,1,0,4.3,0.0,33.3
D.J. Hackett,1876,WR,8,CAR,26,3,1,0,22,1,0,11.5,0.0,33.3
David Patten,221,WR,5,NO,20,6,2,0,61,2,1,30.0,0.0,33.3
Mike Sims-Walker,3695,WR,9,JAX,29,6,2,0,55,2,0,20.7,0.0,33.3
Reggie Bush,2947,HB,10,NO,69,3,1,0,21,1,0,4.3,0.0,33.3
Anquan Boldin,1369,WR,12,ARZ,122,6,2,0,123,2,1,4.9,0.0,33.3
Devard Darling,1803,WR,15,KC,33,9,3,0,133,3,1,27.3,0.0,33.3
Reggie Wayne,800,WR,16,IND,127,28,9,3,335,12,4,22.0,25.0,32.1
Domenik Hixon,3075,WR,16,NYG,70,16,5,2,168,7,2,22.9,28.6,31.3
Plaxico Burress,586,WR,10,NYG,65,13,4,2,113,6,1,20.0,33.3,30.8
Mark Clayton,2239,WR,16,BLT,75,23,7,0,315,7,2,30.7,0.0,30.4
Braylon Edwards,2220,WR,16,CLV,128,30,9,3,305,12,1,23.4,25.0,30.0
Devin Hester,3002,WR,15,CHI,86,20,6,3,179,9,1,23.3,33.3,30.0
Patrick Crayton,1932,WR,16,DAL,68,10,3,1,84,4,1,14.7,25.0,30.0
Greg Lewis,1650,WR,13,PHI,33,7,2,0,74,2,0,21.2,0.0,28.6
Justin McCareins,872,WR,14,TEN,63,21,6,2,155,8,0,33.3,25.0,28.6
Dane Looker,755,WR,13,STR,45,7,2,0,45,2,0,15.6,0.0,28.6
Jerricho Cotchery,1829,WR,16,NYJ,109,22,6,2,210,8,3,20.2,25.0,27.3
Eddie Royal,4356,WR,15,DEN,127,19,5,1,235,6,3,15.0,16.7,26.3
Santonio Holmes,2970,WR,15,PIT,109,19,5,2,177,7,2,17.4,28.6,26.3
Terrell Owens,188,WR,16,DAL,139,32,8,2,389,10,3,23.0,20.0,25.0
Yamon Figurs,3690,WR,7,BLT,5,4,1,0,43,1,1,80.0,0.0,25.0
Brandon Stokley,498,WR,15,DEN,80,8,2,1,49,3,1,10.0,33.3,25.0
Keenan Burton,4442,WR,13,STR,28,8,2,0,57,2,1,28.6,0.0,25.0
Demetrius Williams,3056,WR,7,BLT,23,4,1,0,70,1,1,17.4,0.0,25.0
Torry Holt,441,WR,16,STR,115,16,4,0,147,4,2,13.9,0.0,25.0
Will Franklin,4419,WR,13,KC,17,4,1,1,42,2,0,23.5,50.0,25.0
John Standeford,2183,WR,9,DET,30,8,2,0,68,2,0,26.7,0.0,25.0
James Thrash,323,WR,16,WAS,20,4,1,1,29,2,0,20.0,50.0,25.0
Randy Moss,342,WR,16,NE,117,29,7,5,247,12,3,24.8,41.7,24.1
Donnie Avery,4347,WR,15,STR,99,25,6,0,209,6,2,25.3,0.0,24.0
Brandon Marshall,3064,WR,15,DEN,177,34,8,3,251,11,2,19.2,27.3,23.5
Amani Toomer,169,WR,16,NYG,87,18,4,2,130,6,1,20.7,33.3,22.2
Chaz Schilens,4540,WR,16,OAK,30,9,2,0,80,2,1,30.0,0.0,22.2
Roy Williams,1728,WR,10,DAL,42,9,2,0,66,2,0,21.4,0.0,22.2
Andre' Davis,1054,WR,12,HST,28,9,2,0,82,2,0,32.1,0.0,22.2
Nate Washington,2832,WR,16,PIT,75,19,4,1,213,5,3,25.3,20.0,21.1
Dwayne Bowe,3639,WR,16,KC,155,25,5,1,144,6,0,16.1,16.7,20.0
Deion Branch,1072,WR,8,SEA,56,10,2,0,75,2,1,17.9,0.0,20.0
Javon Walker,1027,WR,8,OAK,29,5,1,1,27,2,0,17.2,50.0,20.0
Reggie Brown,2252,WR,10,PHI,34,5,1,0,31,1,0,14.7,0.0,20.0
Roy Williams,1728,WR,5,DET,39,10,2,0,46,2,1,25.6,0.0,20.0
Chris Henry,2300,WR,12,CIN,43,10,2,0,42,2,1,23.3,0.0,20.0
Laveranues Coles,638,WR,16,NYJ,112,21,4,1,105,5,1,18.8,20.0,19.0
Rashied Davis,2554,WR,15,CHI,62,11,2,2,51,4,1,17.7,50.0,18.2
Johnnie Lee Higgins,3715,WR,16,OAK,41,12,2,0,52,2,1,29.3,0.0,16.7
Joey Galloway,117,WR,9,TB,25,6,1,0,22,1,0,24.0,0.0,16.7
Bo Scaife,2396,TE,16,TEN,76,6,1,1,27,2,0,7.9,50.0,16.7
L.J. Smith,1376,TE,13,PHI,61,6,1,1,7,2,0,9.8,50.0,16.7
Todd Heap,801,TE,16,BLT,58,6,1,1,30,2,0,10.3,50.0,16.7
Steve Smith,3667,WR,16,NYG,80,6,1,1,30,2,0,7.5,50.0,16.7
Matt Jones,2238,WR,12,JAX,103,13,2,1,51,3,0,12.6,33.3,15.4
Bobby Engram,177,WR,13,SEA,77,7,1,2,21,3,0,9.1,66.7,14.3
Kevin Curtis,1389,WR,9,PHI,61,7,1,0,32,1,0,11.5,0.0,14.3
Marty Booker,487,WR,13,CHI,43,15,2,1,53,3,1,34.9,33.3,13.3
Shaun McDonald,1418,WR,12,DET,60,8,1,2,25,3,0,13.3,66.7,12.5
Jordy Nelson,4350,WR,16,GB,53,8,1,0,29,1,1,15.1,0.0,12.5
Marvin Harrison,162,WR,15,IND,100,25,3,2,120,5,1,25.0,40.0,12.0
Koren Robinson,2864,WR,12,SEA,56,10,1,0,90,1,1,17.9,0.0,10.0
Chad Johnson,806,WR,13,CIN,87,11,1,0,26,1,0,12.6,0.0,9.1
Kevin Smith,4378,HB,16,DET,51,1,0,1,0,1,0,2.0,100.0,0.0
Dominique Rodgers-Cromartie,4330,CB,2,ARZ,1,1,0,0,0,0,0,100.0,,0.0
Joshua Cribbs,2544,WR,11,CLV,7,2,0,0,0,0,0,28.6,,0.0
Michael Bumpus,4618,WR,3,SEA,8,1,0,0,0,0,0,12.5,,0.0
Brent Celek,3778,TE,16,PHI,35,1,0,1,0,1,0,2.9,100.0,0.0
Roy Hall,3785,WR,1,IND,4,2,0,0,0,0,0,50.0,,0.0
Eddie Kennison,161,WR,3,STR,2,2,0,0,0,0,0,100.0,,0.0
Legedu Naanee,3788,WR,11,SD,10,1,0,0,0,0,0,10.0,,0.0
Brian Finneran,423,WR,16,ATL,35,2,0,0,0,0,0,5.7,,0.0
Jim Kleinsasser,469,TE,16,MIN,11,2,0,0,0,0,0,18.2,,0.0
Steve Heiden,481,TE,14,CLV,39,1,0,0,0,0,0,2.6,,0.0
Anthony Becht,602,TE,15,STR,10,1,0,0,0,0,0,10.0,,0.0
Jerious Norwood,3024,HB,16,ATL,49,3,0,0,0,0,0,6.1,,0.0
Dave Thomas,3031,TE,14,NE,17,1,0,0,0,0,0,5.9,,0.0
Maurice Stovall,3035,WR,4,TB,7,1,0,1,0,1,0,14.3,100.0,0.0
Courtney Taylor,3813,WR,10,SEA,24,4,0,0,0,0,0,16.7,,0.0
Garrett Mills,3051,TE,8,MIN,11,1,0,0,0,0,0,9.1,,0.0
Antonio Chatman,946,WR,10,CIN,30,5,0,0,0,0,0,16.7,,0.0
Alge Crumpler,805,TE,15,TEN,41,5,0,1,0,1,0,12.2,100.0,0.0
Antwaan Randle El,1069,WR,16,WAS,79,5,0,1,0,1,0,6.3,100.0,0.0
Chris Baker,1091,TE,15,NYJ,29,2,0,0,0,0,0,6.9,,0.0
Jeb Putzier,1174,TE,3,SEA,4,1,0,0,0,0,0,25.0,,0.0
Leon Washington,3062,HB,16,NYJ,59,1,0,0,0,0,0,1.7,,0.0
Nate Jackson,1259,TE,9,DEN,17,1,0,1,0,1,0,5.9,100.0,0.0
Willis McGahee,1339,HB,13,BLT,31,1,0,0,0,0,0,3.2,,0.0
George Wrighster,1417,TE,5,JAX,3,1,0,0,0,0,0,33.3,,0.0
Sam Aiken,1439,WR,12,NE,11,1,0,0,0,0,0,9.1,,0.0
Donte' Stallworth,1020,WR,11,CLV,39,5,0,0,0,0,0,12.8,,0.0
Casey Fitzsimmons,1607,TE,13,DET,22,1,0,0,0,0,0,4.5,,0.0
Jordan Kent,3826,WR,5,SEA,6,2,0,0,0,0,0,33.3,,0.0
Chris Perry,1747,HB,13,CIN,31,1,0,0,0,0,0,3.2,,0.0
Benjamin Watson,1753,TE,14,NE,41,4,0,2,0,2,0,9.8,100.0,0.0
Keary Colbert,1783,WR,7,SEA,16,3,0,2,0,2,0,18.8,100.0,0.0
Todd Watkins,3163,WR,7,OAK,1,1,0,0,0,0,0,100.0,,0.0
Ernest Wilford,1841,WR,6,MIA,6,1,0,0,0,0,0,16.7,,0.0
John Owens,1133,TE,14,DET,13,1,0,0,0,0,0,7.7,,0.0
Daniel Fells,3309,TE,10,STR,11,2,0,1,0,1,0,18.2,100.0,0.0
Ronald Curry,1199,WR,12,OAK,47,7,0,0,0,0,0,14.9,,0.0
Troy Williamson,2224,WR,8,JAX,13,5,0,0,0,0,0,38.5,,0.0
J.J. Arrington,2261,HB,11,ARZ,36,1,0,1,0,1,0,2.8,100.0,0.0
Gary Barnidge,4455,TE,4,CAR,1,1,0,0,0,0,0,100.0,,0.0
Kellen Winslow,1727,TE,10,CLV,75,2,0,0,0,0,0,2.7,,0.0
Jeff Webb,3135,WR,5,KC,13,1,0,0,0,0,0,7.7,,0.0
Sidney Rice,3660,WR,13,MIN,29,4,0,0,0,0,0,13.8,,0.0
Fred Davis,4362,TE,10,WAS,8,2,0,0,0,0,0,25.0,,0.0
Glenn Holt,3355,WR,8,CIN,11,1,0,0,0,0,0,9.1,,0.0
Adrian Peterson,3623,HB,16,MIN,33,1,0,1,0,1,0,3.0,100.0,0.0
Mewelde Moore,1840,HB,16,PIT,47,1,0,0,0,0,0,2.1,,0.0
Lorenzo Booker,3687,HB,9,PHI,10,1,0,0,0,0,0,10.0,,0.0
Paul Williams,3696,WR,3,TEN,3,1,0,0,0,0,0,33.3,,0.0
Aundrae Allison,3762,WR,15,MIN,20,2,0,0,0,0,0,10.0,,0.0
Ruvell Martin,2111,WR,13,GB,25,1,0,0,0,0,0,4.0,,0.0
Willie Parker,2142,HB,11,PIT,8,1,0,0,0,0,0,12.5,,0.0
Ben Utecht,2199,TE,10,CIN,25,2,0,0,0,0,0,8.0,,0.0
James Hardy,4355,WR,13,BUF,23,5,0,0,0,0,0,21.7,,0.0
Matt Forte,4358,HB,16,CHI,73,3,0,0,0,0,0,4.1,,0.0
Malcolm Kelly,4365,WR,5,WAS,9,3,0,1,0,1,0,33.3,100.0,0.0
Roscoe Parrish,2272,WR,13,BUF,42,4,0,0,0,0,0,9.5,,0.0
Andre Caldwell,4411,WR,6,CIN,15,1,0,0,0,0,0,6.7,,0.0
Davone Bess,4694,WR,16,MIA,75,3,0,1,0,1,0,4.0,100.0,0.0
